296.88,-196.94,-96.466,0.51253,-0.53771,-0.16263
251.26,-268.18,-14.56,0.41724,-0.68572,-0.0024563
198.86,-304.7,69.61,0.30573,-0.76074,0.15975
126.91,-298.5,163.34,0.15366,-0.75263,0.33817
42.104,-259.97,239.79,-0.018675,-0.68167,0.48212
-42.657,-212.11,285.89,-0.19912,-0.59043,0.56727
-137.07,-149.45,294.62,-0.38971,-0.46878,0.57539
-226.71,-67.875,264.87,-0.56812,-0.30253,0.51253
-287.67,14.503,221.04,-0.68572,-0.13627,0.42535
-313.81,103.27,167.61,-0.73033,0.044181,0.31586
-294.53,197.49,92.399,-0.68775,0.23476,0.1638
-249.59,267.32,11.413,-0.59651,0.37466,0.0076813
-197.74,302,-74.103,-0.485,0.44968,-0.15857
-126.4,293.11,-170.07,-0.33091,0.43549,-0.34308
-44.025,254.16,-247.49,-0.1606,0.36656,-0.50122
41.939,205.85,-292.72,0.015794,0.27329,-0.57218
139.58,142.53,-297.88,0.21246,0.14758,-0.57421
230.07,63.76,-265.75,0.39088,-0.0085375,-0.5073
290.65,-17.957,-219.89,0.50848,-0.17682,-0.41404
313.96,-109.44,-163.84,0.54903,-0.35929,-0.30049
292.09,-204.75,-91.206,0.50239,-0.55394,-0.15249
245.08,-275.52,-13.003,0.40305,-0.69586,-0.000425
190.77,-308.71,74.163,0.28748,-0.76682,0.16786
120.07,-295.78,171.92,0.13947,-0.74655,0.35642
